audio_path,transcript,emotion
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_have_disgust.wav,have,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_haze_disgust.wav,haze,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_hire_disgust.wav,hire,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_hit_disgust.wav,hit,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_hole_disgust.wav,hole,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_home_disgust.wav,home,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_hurl_disgust.wav,hurl,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_hush_disgust.wav,hush,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_jail_disgust.wav,jail,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_jar_disgust.wav,jar,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_join_disgust.wav,join,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_judge_disgust.wav,judge,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_jug_disgust.wav,jug,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_juice_disgust.wav,juice,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_keen_disgust.wav,keen,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_keep_disgust.wav,keep,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_keg_disgust.wav,keg,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_kick_disgust.wav,kick,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_kill_disgust.wav,kill,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_king_disgust.wav,king,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_kite_disgust.wav,kite,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_knock_disgust.wav,knock,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_late_disgust.wav,late,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_laud_disgust.wav,laud,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_lean_disgust.wav,lean,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_learn_disgust.wav,learn,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_lease_disgust.wav,lease,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_lid_disgust.wav,lid,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_life_disgust.wav,life,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_limb_disgust.wav,limb,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_live_disgust.wav,live,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_loaf_disgust.wav,loaf,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_long_disgust.wav,long,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_lore_disgust.wav,lore,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_lose_disgust.wav,lose,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_lot_disgust.wav,lot,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_love_disgust.wav,love,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_luck_disgust.wav,luck,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_make_disgust.wav,make,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_match_disgust.wav,match,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_merge_disgust.wav,merge,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_mess_disgust.wav,mess,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_met_disgust.wav,met,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_mill_disgust.wav,mill,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_mob_disgust.wav,mob,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_mode_disgust.wav,mode,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_mood_disgust.wav,mood,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_moon_disgust.wav,moon,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_mop_disgust.wav,mop,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_mouse_disgust.wav,mouse,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_nag_disgust.wav,nag,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_name_disgust.wav,name,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_near_disgust.wav,near,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_neat_disgust.wav,neat,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_nice_disgust.wav,nice,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_note_disgust.wav,note,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_numb_disgust.wav,numb,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_pad_disgust.wav,pad,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_page_disgust.wav,page,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_pain_disgust.wav,pain,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_pass_disgust.wav,pass,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_pearl_disgust.wav,pearl,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_peg_disgust.wav,peg,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_perch_disgust.wav,perch,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_phone_disgust.wav,phone,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_pick_disgust.wav,pick,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_pike_disgust.wav,pike,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_pole_disgust.wav,pole,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_pool_disgust.wav,pool,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_puff_disgust.wav,puff,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_rag_disgust.wav,rag,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_raid_disgust.wav,raid,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_rain_disgust.wav,rain,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_raise_disgust.wav,raise,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_rat_disgust.wav,rat,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_reach_disgust.wav,reach,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_read_disgust.wav,read,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_red_disgust.wav,red,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_ring_disgust.wav,ring,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_ripe_disgust.wav,ripe,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_road_disgust.wav,road,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_room_disgust.wav,room,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_rose_disgust.wav,rose,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_rot_disgust.wav,rot,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_rough_disgust.wav,rough,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_rush_disgust.wav,rush,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_said_disgust.wav,said,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_sail_disgust.wav,sail,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_search_disgust.wav,search,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_seize_disgust.wav,seize,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_sell_disgust.wav,sell,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_shack_disgust.wav,shack,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_shall_disgust.wav,shall,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_shawl_disgust.wav,shawl,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_sheep_disgust.wav,sheep,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_shirt_disgust.wav,shirt,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_should_disgust.wav,should,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_shout_disgust.wav,shout,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_size_disgust.wav,size,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_soap_disgust.wav,soap,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_soup_disgust.wav,soup,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_sour_disgust.wav,sour,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_south_disgust.wav,south,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_sub_disgust.wav,sub,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_such_disgust.wav,such,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_sure_disgust.wav,sure,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_take_disgust.wav,take,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_talk_disgust.wav,talk,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_tape_disgust.wav,tape,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_team_disgust.wav,team,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_tell_disgust.wav,tell,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_thin_disgust.wav,thin,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_third_disgust.wav,third,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_thought_disgust.wav,thought,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_thumb_disgust.wav,thumb,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_time_disgust.wav,time,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_tip_disgust.wav,tip,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_tire_disgust.wav,tire,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_ton_disgust.wav,ton,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_tool_disgust.wav,tool,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_tough_disgust.wav,tough,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_turn_disgust.wav,turn,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_vine_disgust.wav,vine,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_voice_disgust.wav,voice,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_void_disgust.wav,void,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_vote_disgust.wav,vote,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_wag_disgust.wav,wag,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_walk_disgust.wav,walk,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_wash_disgust.wav,wash,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_week_disgust.wav,week,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_wheat_disgust.wav,wheat,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_when_disgust.wav,when,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_which_disgust.wav,which,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_whip_disgust.wav,whip,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_white_disgust.wav,white,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_wife_disgust.wav,wife,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_wire_disgust.wav,wire,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_witch_disgust.wav,witch,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_yearn_disgust.wav,yearn,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_yes_disgust.wav,yes,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_young_disgust.wav,young,disgust
data/raw/TESS Toronto emotional speech set data\YAF_disgust\YAF_youth_disgust.wav,youth,disgust
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_back_fear.wav,back,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_bar_fear.wav,bar,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_base_fear.wav,base,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_bath_fear.wav,bath,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_bean_fear.wav,bean,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_beg_fear.wav,beg,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_bite_fear.wav,bite,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_boat_fear.wav,boat,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_bone_fear.wav,bone,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_book_fear.wav,book,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_bought_fear.wav,bought,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_burn_fear.wav,burn,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_cab_fear.wav,cab,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_calm_fear.wav,calm,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_came_fear.wav,came,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_cause_fear.wav,cause,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_chain_fear.wav,chain,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_chair_fear.wav,chair,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_chalk_fear.wav,chalk,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_chat_fear.wav,chat,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_check_fear.wav,check,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_cheek_fear.wav,cheek,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_chief_fear.wav,chief,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_choice_fear.wav,choice,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_cool_fear.wav,cool,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_dab_fear.wav,dab,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_date_fear.wav,date,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_dead_fear.wav,dead,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_death_fear.wav,death,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_deep_fear.wav,deep,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_dime_fear.wav,dime,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_dip_fear.wav,dip,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_ditch_fear.wav,ditch,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_dodge_fear.wav,dodge,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_dog_fear.wav,dog,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_doll_fear.wav,doll,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_door_fear.wav,door,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_fail_fear.wav,fail,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_fall_fear.wav,fall,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_far_fear.wav,far,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_fat_fear.wav,fat,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_fit_fear.wav,fit,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_five_fear.wav,five,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_food_fear.wav,food,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_gap_fear.wav,gap,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_gas_fear.wav,gas,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_gaze_fear.wav,gaze,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_germ_fear.wav,germ,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_get_fear.wav,get,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_gin_fear.wav,gin,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_goal_fear.wav,goal,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_good_fear.wav,good,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_goose_fear.wav,goose,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_gun_fear.wav,gun,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_half_fear.wav,half,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_hall_fear.wav,hall,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_hash_fear.wav,hash,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_hate_fear.wav,hate,fear
data/raw/TESS Toronto emotional speech set data\YAF_fear\YAF_have_fear.wav,have,fear
